sentence_id,sentence,code_switch,aspect,opinion,valence,arousal
179,tum dono n apne fav bna liye y ni,tum:HI dono:HI n:EN apne:HI fav:EN bna:HI liye:HI y:EN ni:HI,fav,apne fav bna liye y ni,0.5,0.4
159,scindia kab kiya bhai maratha ne raaj ir maratha lootere the unhone apne sath mulle pindari ko sath rakha or jo aapne padha wo itihash nahi unka pr h maratha khood mughal ke naukar ke naukar the or itihash kholu parathao ka,scindia:HI kab:HI kiya:HI bhai:HI maratha:HI ne:HI raaj:HI ir:EN maratha:HI lootere:HI the:HI unhone:HI apne:HI sath:HI mulle:EN pindari:EN ko:HI sath:HI rakha:HI or:EN jo:HI aapne:HI padha:HI wo:HI itihash:HI nahi:HI unka:HI pr:EN h:EN maratha:HI khood:HI mughal:HI ke:HI naukar:HI ke:HI naukar:HI the:HI or:EN itihash:HI kholu:HI parathao:HI ka:HI,maratha,maratha lootere the unhone apne sath mulle pindari ko sath rakha,0.05,0.85
513,khan apne mulk ko pahle dakho baki bad me sochna khane ko roti nahi nikla kasmir lane,khan:EN apne:HI mulk:HI ko:HI pahle:HI dakho:HI baki:HI bad:EN me:HI sochna:HI khane:HI ko:HI roti:HI nahi:HI nikla:HI kasmir:EN lane:EN,kasmir,nikla kasmir lane,0.15,0.8
537,mujhe nahi lagta ki aap koi generalist ho ya india ke bare mein kuchh janti ho appko shayad sirf india ki burai karne ki salary di jati hai kuchh apne senior logo se he seekh lo pakistan her field mein india se bahut peechhe hai,mujhe:HI nahi:HI lagta:HI ki:HI aap:HI koi:HI generalist:EN ho:HI ya:HI india:EN ke:HI bare:HI mein:HI kuchh:HI janti:HI ho:HI appko:HI shayad:HI sirf:HI india:EN ki:HI burai:HI karne:HI ki:HI salary:EN di:HI jati:HI hai:HI kuchh:HI apne:HI senior:EN logo:EN se:HI he:HI seekh:HI lo:HI pakistan:EN her:EN field:EN mein:HI india:EN se:HI bahut:HI peechhe:HI hai:HI,india,pakistan her field mein india se bahut peechhe hai,0.635,0.504
35,ahaan to ishqi jaise main tumare iss ring ko apne pass rakha main tumhe bhi apne pass save rakhna chata hoon tumhe protect karna chata hoon we want ipzn2,ahaan:HI to:EN ishqi:HI jaise:HI main:HI tumare:HI iss:HI ring:EN ko:HI apne:HI pass:EN rakha:HI main:HI tumhe:HI bhi:HI apne:HI pass:EN save:EN rakhna:HI chata:HI hoon:HI tumhe:HI protect:EN karna:HI chata:HI hoon:HI we:EN want:EN ipzn2:HI,tumhe,save rakhna chata hoon tumhe protect karna chata hoon,0.823,0.613
63,bhai jahan ka officer kaam keray ga woi inauguration karaye ga na ap apne ac ko pochain,bhai:HI jahan:HI ka:HI officer:EN kaam:HI keray:HI ga:HI woi:HI inauguration:EN karaye:HI ga:HI na:HI ap:HI apne:HI ac:EN ko:HI pochain:HI,officer,kaam keray ga woi inauguration karaye ga na,0.648,0.606
71,apna maal apne pas rakho ooo bhaee ma mazak kri thi mujh nh chahiye,apna:HI maal:HI apne:HI pas:HI rakho:HI ooo:EN bhaee:HI ma:HI mazak:HI kri:EN thi:HI mujh:HI nh:EN chahiye:HI,maal,apne pas rakho,0.37,0.497
418,sharma anju bobby george ka interview apne suna hai agar nahi to jaake sun lijiye,sharma:HI anju:HI bobby:EN george:EN ka:HI interview:EN apne:HI suna:HI hai:HI agar:HI nahi:HI to:HI jaake:HI sun:HI lijiye:HI,interview,apne suna hai agar nahi to jaake sun lijiye,0.644,0.425
582,waheed494 acha mtlb apke khene ka ya hay apke ghar me behaye wala channel arhe hay dramas me ptv etc ya adds me behaye wali chezay arhi unko bnd karne ki bajyen ap apne chotay ya barho ko ya kahengy k ap log na dekhe magar khr hay k pemra chala rahi hay waheed bhai logic se khali hay,waheed494:HI acha:HI mtlb:HI apke:HI khene:HI ka:HI ya:HI hay:EN apke:HI ghar:HI me:HI behaye:HI wala:HI channel:EN arhe:HI hay:EN dramas:EN me:HI ptv:EN etc:EN ya:HI adds:EN me:HI behaye:HI wali:HI chezay:HI arhi:HI unko:HI bnd:EN karne:HI ki:HI bajyen:HI ap:HI apne:HI chotay:HI ya:HI barho:HI ko:HI ya:HI kahengy:HI k:HI ap:HI log:HI na:HI dekhe:HI magar:HI khr:HI hay:EN k:HI pemra:EN chala:HI rahi:HI hay:EN waheed:EN bhai:HI logic:EN se:HI khali:HI hay:EN,dramas,behaye wala channel arhe hay,0.34,0.4
490,rakibul sule tu kya hai na ajne apne baap ki aulad hai ya fir kisi gutter ka namuna,rakibul:EN sule:EN tu:HI kya:HI hai:HI na:HI ajne:HI apne:HI baap:HI ki:HI aulad:HI hai:HI ya:HI fir:HI kisi:HI gutter:EN ka:HI namuna:HI,rakibul sule,kya hai na ajne apne baap ki aulad hai ya fir kisi gutter ka namuna,0.272,0.559
366,wo pochna ye tha ye jo logg apne hi reply pe reply dete hai bhae konsa nasha karte hooo,wo:HI pochna:HI ye:HI tha:HI ye:HI jo:HI logg:EN apne:HI hi:HI reply:EN pe:HI reply:EN dete:HI hai:HI bhae:HI konsa:HI nasha:HI karte:HI hooo:HI,nasha,konsa nasha karte hooo,0.12,0.8
32,aap log bhi apne desh ko support karo aur india ke offline business ko support karo aur ek achcha insan bano justicefortraders,aap:HI log:HI bhi:HI apne:HI desh:HI ko:HI support:EN karo:HI aur:HI india:EN ke:HI offline:EN business:EN ko:HI support:EN karo:HI aur:HI ek:HI achcha:HI insan:HI bano:HI justicefortraders:HI,insan,achcha,0.85,0.55
323,yogendrayadav sab thik tha yogendrayadav ji ye rascist comment krna jroori tha kya isme ya apne buddhijivi hone ka sara proof iss kavita mai he dena jroori tha had ho gyii yr,yogendrayadav:HI sab:HI thik:HI tha:HI yogendrayadav:HI ji:HI ye:HI rascist:HI comment:EN krna:HI jroori:HI tha:HI kya:HI isme:HI ya:HI apne:HI buddhijivi:HI hone:HI ka:HI sara:HI proof:EN iss:HI kavita:HI mai:HI he:HI dena:HI jroori:HI tha:HI had:EN ho:HI gyii:HI yr:EN,comment,rascist comment krna jroori tha kya,0.12,0.78
476,more power to u bhaijan allah apne hifazat me rakhe apko ameen,more:EN power:EN to:EN u:EN bhaijan:HI allah:HI apne:HI hifazat:HI me:HI rakhe:HI apko:HI ameen:HI,bhaijan,more power to u bhaijan allah apne hifazat me rakhe apko ameen,0.817,0.628
576,esa karne walo ka kuch nhi ho skta upper caste dusro se jalne me he barbaad ho seats hoti h unke liye ye pdh nhi pate jo reserved h uspe tym waste krte h bahana mil gya apne inability chupane ka,esa:HI karne:HI walo:HI ka:HI kuch:HI nhi:HI ho:HI skta:HI upper:EN caste:EN dusro:HI se:HI jalne:HI me:HI he:HI barbaad:HI ho:HI seats:EN hoti:HI h:EN unke:HI liye:HI ye:HI pdh:EN nhi:HI pate:HI jo:HI reserved:EN h:EN uspe:HI tym:HI waste:EN krte:HI h:EN bahana:HI mil:HI gya:HI apne:HI inability:EN chupane:HI ka:HI,seats,reserved h uspe tym waste krte h,0.259,0.532
52,y congres hindu berodhi h yse hi thodehi kharab pati ban gaye antonio mayno nakli gandhi parewar y kabhi apne abba jaan ke abba phiroz khan ki mazar pr gaye h nahi,y:EN congres:EN hindu:EN berodhi:HI h:EN yse:HI hi:HI thodehi:HI kharab:HI pati:HI ban:HI gaye:HI antonio:EN mayno:HI nakli:HI gandhi:HI parewar:HI y:EN kabhi:HI apne:HI abba:HI jaan:HI ke:HI abba:HI phiroz:HI khan:EN ki:HI mazar:EN pr:EN gaye:HI h:EN nahi:HI,congres,hindu berodhi h,0.3,0.675
315,all players should come together and tell to media about the struggle and truth of infrastructure and facilities they got while preparing for olympics credit lene sab aa gaye we all know gaon se nikle players sirf iss liye khelte taki apne desh aur apne gaon ke liye kuch kar sake,all:EN players:EN should:EN come:EN together:EN and:EN tell:EN to:EN media:EN about:EN the:EN struggle:EN and:EN truth:EN of:EN infrastructure:EN and:EN facilities:EN they:EN got:EN while:EN preparing:EN for:EN olympics:EN credit:EN lene:HI sab:HI aa:HI gaye:HI we:EN all:EN know:EN gaon:HI se:HI nikle:HI players:EN sirf:HI iss:HI liye:HI khelte:HI taki:HI apne:HI desh:HI aur:HI apne:HI gaon:HI ke:HI liye:HI kuch:HI kar:HI sake:HI,credit,credit lene sab aa gaye,0.25,0.7
353,gill garre speaks delhi police or law apne system se kaam kr raha h hme takleef h tum logo ne sikho ka naam khrab kiya h,gill:EN garre:EN speaks:EN delhi:EN police:EN or:EN law:EN apne:HI system:EN se:HI kaam:HI kr:EN raha:HI h:EN hme:HI takleef:HI h:EN tum:HI logo:EN ne:HI sikho:HI ka:HI naam:HI khrab:HI kiya:HI h:EN,sikho,naam khrab kiya h,0.325,0.625
557,kisa shame kaha raha ha huma tu na apne baji ka rishta dia tha ik ko da rishta chawal admi 1 fazool se game ka peecha hum logo ko shame kah raha ha dalaaaa,kisa:HI shame:EN kaha:HI raha:HI ha:HI huma:HI tu:HI na:HI apne:HI baji:HI ka:HI rishta:HI dia:EN tha:HI ik:HI ko:HI da:HI rishta:HI chawal:HI admi:HI 1:EN fazool:HI se:HI game:EN ka:HI peecha:HI hum:HI logo:EN ko:HI shame:EN kah:HI raha:HI ha:HI dalaaaa:HI,game,fazool se,0.05,0.85
21,well honey there is no democracy in china even you cant criticize chinese govt like like you are doing with indian govt u are exercising maximum no of freedom in indian demo but can t do in china apne thali main chhed karne bale khud kyon nahi gold le aye,well:EN honey:EN there:EN is:EN no:EN democracy:EN in:EN china:EN even:EN you:EN cant:EN criticize:EN chinese:EN govt:EN like:EN like:EN you:EN are:EN doing:EN with:EN indian:EN govt:EN u:EN are:EN exercising:EN maximum:EN no:EN of:EN freedom:EN in:EN indian:EN demo:EN but:EN can:EN t:EN do:EN in:EN china:EN apne:HI thali:HI main:HI chhed:HI karne:HI bale:EN khud:HI kyon:HI nahi:HI gold:EN le:HI aye:HI,chinese govt,cant criticize,0.195,0.557
478,hagg tu rhi h chikkita such a looser u r of kkk11 or ho to accept kro na or apne gadho ko bhi bolo accept kre nhi to jo ye tere 2 4 pr h na vo bhi nhi rhenge,hagg:EN tu:HI rhi:HI h:EN chikkita:HI such:EN a:EN looser:EN u:EN r:EN of:EN kkk11:HI or:EN ho:HI to:HI accept:EN kro:HI na:HI or:EN apne:HI gadho:HI ko:HI bhi:HI bolo:HI accept:EN kre:HI nhi:HI to:HI jo:HI ye:HI tere:HI 2:EN 4:EN pr:EN h:EN na:HI vo:HI bhi:HI nhi:HI rhenge:HI,chikkita,hagg tu rhi h chikkita such a looser u r,0.201,0.637
208,pehle apne jasminbhasin or jasly fans ko bolo kisne trolling start ki who is real negative otherwise m kyu jasminbhasin ko troll karu likes se hi pata chal raha h ki sara fandom kesa h koi 1 2 nahi h,pehle:HI apne:HI jasminbhasin:HI or:EN jasly:HI fans:EN ko:HI bolo:HI kisne:HI trolling:EN start:EN ki:HI who:EN is:EN real:EN negative:EN otherwise:EN m:EN kyu:HI jasminbhasin:HI ko:HI troll:EN karu:HI likes:EN se:HI hi:HI pata:HI chal:HI raha:HI h:EN ki:HI sara:HI fandom:EN kesa:HI h:EN koi:HI 1:EN 2:EN nahi:HI h:EN,jasminbhasin,m kyu jasminbhasin ko troll karu,0.364,0.639
18,jamaat walon par to kejriwal ko fir ki badi jaldi thi ab kal jo hua uska kya apne logon se laraya h jo koi dar h,jamaat:EN walon:HI par:HI to:EN kejriwal:EN ko:HI fir:HI ki:HI badi:HI jaldi:HI thi:HI ab:HI kal:HI jo:HI hua:HI uska:HI kya:HI apne:HI logon:HI se:HI laraya:HI h:EN jo:HI koi:HI dar:HI h:EN,fir,badi jaldi thi,0.25,0.7
69,firse apne awkath peh aa gaye hey editors of mhrw,firse:HI apne:HI awkath:HI peh:HI aa:HI gaye:HI hey:EN editors:EN of:EN mhrw:HI,editors of mhrw,firse apne awkath peh aa gaye hey,0.349,0.599
350,teri ummeed pe thukraa raha hoon duniya ko tujhe bhi apne pe ye aitbaar hai ki nahin the million dollar question as always soulfully sung,teri:HI ummeed:HI pe:HI thukraa:HI raha:HI hoon:HI duniya:HI ko:HI tujhe:HI bhi:HI apne:HI pe:HI ye:HI aitbaar:HI hai:HI ki:HI nahin:HI the:EN million:EN dollar:EN question:EN as:EN always:EN soulfully:EN sung:EN,question,the million dollar question,0.665,0.556
45,meer shaiq pura pakistan tumhare bap ka nahi hai pehley pashtun ko unke hisseki jameen de aur fir aapne pakistan ko apne dalde,meer:HI shaiq:HI pura:HI pakistan:EN tumhare:HI bap:HI ka:HI nahi:HI hai:HI pehley:HI pashtun:EN ko:HI unke:HI hisseki:HI jameen:HI de:HI aur:HI fir:HI aapne:HI pakistan:EN ko:HI apne:HI dalde:HI,pura pakistan,tumhare bap ka nahi hai,0.1,0.85
83,kyon chhode kitne cm ne apne state ke issue par chup rehne par kusri chhodi hai aur aap batoge ki usko kursi chhod deni chahiye,kyon:HI chhode:HI kitne:HI cm:EN ne:HI apne:HI state:EN ke:HI issue:EN par:HI chup:HI rehne:HI par:HI kusri:HI chhodi:HI hai:HI aur:HI aap:HI batoge:HI ki:HI usko:HI kursi:HI chhod:HI deni:HI chahiye:HI,cm,apne state ke issue par chup rehne par kusri chhodi hai,0.439,0.585
456,sir mai private job krta hu bt income itna hi ho pata hai jis se ghar chal sake bt mai or jyada paisa kamana chahta hu taki apne sapno ko hakikat me badal saku apne desh ke liye olympic me gold medal jit saku pr koi rasta nhi mil rha,sir:HI mai:HI private:EN job:EN krta:HI hu:HI bt:HI income:EN itna:HI hi:HI ho:HI pata:HI hai:HI jis:HI se:HI ghar:HI chal:HI sake:HI bt:HI mai:HI or:EN jyada:HI paisa:HI kamana:HI chahta:HI hu:HI taki:HI apne:HI sapno:HI ko:HI hakikat:HI me:HI badal:HI saku:HI apne:HI desh:HI ke:HI liye:HI olympic:EN me:HI gold:EN medal:EN jit:HI saku:HI pr:EN koi:HI rasta:HI nhi:HI mil:HI rha:HI,paisaf,or jyada paisa kamana chahta hu taki apne sapno ko hakikat me badal saku,0.6,0.7
467,wrong on jab aap apne desh ki raksha krte hai to dharm ki raksha apne aap ho jaati hai truth is jab aap apne dharm ki raksha krte hai to desh ki raksha apne aap ho jaati hai,wrong:EN on:EN jab:HI aap:HI apne:HI desh:HI ki:HI raksha:HI krte:HI hai:HI to:HI dharm:HI ki:HI raksha:HI apne:HI aap:HI ho:HI jaati:HI hai:HI truth:EN is:EN jab:HI aap:HI apne:HI dharm:HI ki:HI raksha:HI krte:HI hai:HI to:HI desh:HI ki:HI raksha:HI apne:HI aap:HI ho:HI jaati:HI hai:HI,dharm,jab aap apne dharm ki raksha krte hai to desh ki raksha apne aap ho jaati hai,0.571,0.58
411,or tu sun kabhi kisi ladki k conversation k bich ja kr app haveli pr mt bolna agr tu apne maa ko respect krta h to kisi dusre ladki ko bhi respect kr samjha,or:EN tu:HI sun:HI kabhi:HI kisi:HI ladki:HI k:HI conversation:EN k:HI bich:HI ja:HI kr:EN app:EN haveli:HI pr:EN mt:EN bolna:HI agr:HI tu:HI apne:HI maa:HI ko:HI respect:EN krta:HI h:EN to:EN kisi:HI dusre:HI ladki:HI ko:HI bhi:HI respect:EN kr:EN samjha:HI,respect,apne maa ko respect krta h to kisi dusre ladki ko bhi respect kr,0.792,0.548
136,hindu mislim karke apni dukaan chalaenge dikha kar jhute khaab hath me hatiyar pakdaenge auro ke bachchon se ine kya lena dena ye sirf apne bachchon ko padhaenge,hindu:EN mislim:EN karke:HI apni:HI dukaan:HI chalaenge:HI dikha:HI kar:HI jhute:HI khaab:HI hath:HI me:HI hatiyar:HI pakdaenge:HI auro:HI ke:HI bachchon:HI se:HI ine:EN kya:HI lena:HI dena:HI ye:HI sirf:HI apne:HI bachchon:HI ko:HI padhaenge:HI,neta,hindu mislim karke apni dukaan chalaenge,0.275,0.65
331,phr bhi hm sb chahte h inko apne pass pass we want sarlu nd ginni pls come back we want ipzn2,phr:EN bhi:HI hm:HI sb:EN chahte:HI h:EN inko:HI apne:HI pass:EN pass:EN we:EN want:EN sarlu:HI nd:EN ginni:EN pls:EN come:EN back:EN we:EN want:EN ipzn2:HI,ipzn2,we want,0.726,0.663
394,sirf maa ko hi respect krta h or dusre ladki k disrespect yehi sikha h kia lol k liye kisi ladki ko kuch hi bol dega chal tujhe bolna hi bekar h or sun mujhe dm or spam mt kia kr or gandi baat mt bolna samjha apne haad me rha kr,sirf:HI maa:HI ko:HI hi:HI respect:EN krta:HI h:EN or:EN dusre:HI ladki:HI k:HI disrespect:EN yehi:HI sikha:HI h:EN kia:HI lol:HI k:HI liye:HI kisi:HI ladki:HI ko:HI kuch:HI hi:HI bol:HI dega:HI chal:HI tujhe:HI bolna:HI hi:HI bekar:HI h:EN or:EN sun:HI mujhe:HI dm:EN or:EN spam:EN mt:EN kia:HI kr:EN or:EN gandi:HI baat:HI mt:EN bolna:HI samjha:HI apne:HI haad:HI me:HI rha:HI kr:EN,respect,sirf maa ko hi respect krta h,0.54,0.61
401,nature ke liye toh jitna bhi likhiye utna hi kam hain kyunki uparwale ne nature ko itna pyaara banaya hain aur nature apne pyaarepan se hamesha khushi hi deta hain sabhi dekhiye ki tree ped ki ek tehni par pattiyaan bhi lagti hain phuul bhi khilte hain,nature:EN ke:HI liye:HI toh:HI jitna:HI bhi:HI likhiye:HI utna:HI hi:HI kam:HI hain:HI kyunki:HI uparwale:HI ne:HI nature:EN ko:HI itna:HI pyaara:HI banaya:HI hain:HI aur:HI nature:EN apne:HI pyaarepan:HI se:HI hamesha:HI khushi:HI hi:HI deta:HI hain:HI sabhi:HI dekhiye:HI ki:HI tree:EN ped:HI ki:HI ek:HI tehni:HI par:HI pattiyaan:HI bhi:HI lagti:HI hain:HI phuul:HI bhi:HI khilte:EN hain:HI,nature,itna pyaara banaya hain,0.95,0.6
496,kshtriye hai sirf brahmano baniyo ki ghulami karne ke liye naa dalit brahman jaise apne samaj ki awaaz uthata hai naa koi kaam kiya hoga samaj me liye saare kshtriye dogle bas apne pet bharte hai or paisa banate hai itihaas gawah hai jssc or jharkhand me muh nahi khulta,kshtriye:HI hai:HI sirf:HI brahmano:HI baniyo:EN ki:HI ghulami:EN karne:HI ke:HI liye:HI naa:HI dalit:HI brahman:HI jaise:HI apne:HI samaj:HI ki:HI awaaz:HI uthata:HI hai:HI naa:HI koi:HI kaam:HI kiya:HI hoga:HI samaj:HI me:HI liye:HI saare:HI kshtriye:HI dogle:HI bas:HI apne:HI pet:EN bharte:HI hai:HI or:EN paisa:HI banate:HI hai:HI itihaas:HI gawah:HI hai:HI jssc:HI or:EN jharkhand:HI me:HI muh:HI nahi:HI khulta:HI,brahman,apne samaj ki awaaz uthata hai,0.65,0.6
86,wo mene 20 scores btaye wanra koi innings 160 se sr ki jhi btayi thi 7 me apne waha btayi thi 25 off 16,wo:HI mene:HI 20:EN scores:EN btaye:HI wanra:HI koi:HI innings:EN 160:EN se:HI sr:EN ki:HI jhi:HI btayi:HI thi:HI 7:EN me:HI apne:HI waha:HI btayi:HI thi:HI 25:EN off:EN 16:EN,innings,160 se sr ki jhi btayi thi,0.45,0.5
484,rukna nahi hain srkians apne cute superstar ko 300k krke dena hain 8yearsofatgchennaiexpress,rukna:HI nahi:HI hain:HI srkians:HI apne:HI cute:EN superstar:EN ko:HI 300k:EN krke:HI dena:HI hain:HI 8yearsofatgchennaiexpress:HI,superstar,cute superstar ko 300k krke dena hain,0.901,0.747
382,it s not about hypocrites lmao sab ke apne reason hote hain but seems like too much work in my opinion,it:EN s:EN not:EN about:EN hypocrites:EN lmao:HI sab:HI ke:HI apne:HI reason:EN hote:HI hain:HI but:EN seems:EN like:EN too:EN much:EN work:EN in:EN my:EN opinion:EN,hypocrites,not about,0.475,0.4
235,kabhi muzlim christian ko dekha wo apne log ko obc sc st nahi karte aur bjp ko dekha wo khud divide karra aaj hi laya na reservation obc bill pehla vote manga hindu ke naam pe jab fail ho gaya kuch nahi kiya hindu ka to log sawal utane lage to lag gaya bjp rss dalit obc karne,kabhi:HI muzlim:HI christian:EN ko:HI dekha:HI wo:HI apne:HI log:HI ko:HI obc:EN sc:EN st:EN nahi:HI karte:HI aur:HI bjp:EN ko:HI dekha:HI wo:HI khud:HI divide:EN karra:HI aaj:HI hi:HI laya:HI na:HI reservation:EN obc:EN bill:EN pehla:HI vote:EN manga:HI hindu:EN ke:HI naam:HI pe:HI jab:HI fail:EN ho:HI gaya:HI kuch:HI nahi:HI kiya:HI hindu:EN ka:HI to:EN log:HI sawal:HI utane:HI lage:HI to:HI lag:HI gaya:HI bjp:EN rss:EN dalit:HI obc:EN karne:HI,reservation,pehla vote manga hindu ke naam pe jab fail ho gaya kuch nahi kiya,0.307,0.709
219,m nirajchopra ye modiji ke jeb se kiya gaya kharacha nahi hai har nation ka kaam hota hai apne apne athletes ko behtar banake apne country ke liye aage karne ka humari government ne bhi yehi kiya hai public ke paise se inhe best training di hai,m:EN nirajchopra:HI ye:HI modiji:HI ke:HI jeb:HI se:HI kiya:HI gaya:HI kharacha:HI nahi:HI hai:HI har:HI nation:EN ka:HI kaam:HI hota:HI hai:HI apne:HI apne:HI athletes:EN ko:HI behtar:HI banake:HI apne:HI country:EN ke:HI liye:HI aage:HI karne:HI ka:HI humari:HI government:EN ne:HI bhi:HI yehi:HI kiya:HI hai:HI public:EN ke:HI paise:HI se:HI inhe:HI best:EN training:EN di:HI hai:HI,training,best,0.877,0.485
440,king1 par tumhara mulk certified bhikari hai jo bina aid k apne logo ko khana bhi nahi khila sakta hai imran aur bajwa dono ka ek hi kaam hai kiski jeb saaf karna hai tum arab countries aur china ke paltu kutte ho agar wo roti na dale to tumhari kom bhuki mar jaye,king1:HI par:HI tumhara:HI mulk:HI certified:EN bhikari:HI hai:HI jo:HI bina:HI aid:EN k:HI apne:HI logo:EN ko:HI khana:HI bhi:HI nahi:HI khila:HI sakta:HI hai:HI imran:HI aur:HI bajwa:HI dono:HI ka:HI ek:HI hi:HI kaam:HI hai:HI kiski:HI jeb:HI saaf:HI karna:HI hai:HI tum:HI arab:EN countries:EN aur:HI china:EN ke:HI paltu:HI kutte:HI ho:HI agar:HI wo:HI roti:HI na:HI dale:HI to:HI tumhari:HI kom:HI bhuki:HI mar:HI jaye:HI,mulk,certified bhikari hai jo bina aid k apne logo ko khana bhi nahi khila sakta,0.346,0.651
186,assist all ready kar chuka dm apne number,assist:EN all:EN ready:EN kar:HI chuka:HI dm:EN apne:HI number:EN,dm,apne number,0.503,0.266
379,bhaiya mere parivaar ko baccha lijiye bhaiya main apne parivaar ko khona nahi chahta hoon bhaiya mere parivaar ko paise ki bahut jyada jarurat hai bhaiya main apna body donate kar ke aapka sara rupya wapasnkae dunga please bhaiya,bhaiya:HI mere:HI parivaar:HI ko:HI baccha:HI lijiye:HI bhaiya:HI main:HI apne:HI parivaar:HI ko:HI khona:HI nahi:HI chahta:HI hoon:HI bhaiya:HI mere:HI parivaar:HI ko:HI paise:HI ki:HI bahut:HI jyada:HI jarurat:HI hai:HI bhaiya:HI main:HI apna:HI body:EN donate:EN kar:HI ke:HI aapka:HI sara:HI rupya:HI wapasnkae:HI dunga:HI please:EN bhaiya:HI,parivaar,khona nahi chahta hoon,0.15,0.85
539,how did u decide that i haven t done khud hi apne narratives banti ho tum ring master and y shld i believe u that u hv done tumne scuba karne ka aur underwater phobia nalle ko hai ya nhi iska kya connection hai rahulvaidya,how:EN did:EN u:EN decide:EN that:EN i:EN haven:EN t:EN done:EN khud:HI hi:HI apne:HI narratives:EN banti:HI ho:HI tum:HI ring:EN master:EN and:EN y:EN shld:EN i:EN believe:EN u:EN that:EN u:EN hv:EN done:EN tumne:HI scuba:EN karne:HI ka:HI aur:HI underwater:EN phobia:EN nalle:EN ko:HI hai:HI ya:HI nhi:HI iska:HI kya:HI connection:EN hai:HI rahulvaidya:HI,scuba,scuba karne ka aur underwater phobia nalle ko hai ya nhi,0.278,0.628
331,phr bhi hm sb chahte h inko apne pass pass we want sarlu nd ginni pls come back we want ipzn2,phr:EN bhi:HI hm:HI sb:EN chahte:HI h:EN inko:HI apne:HI pass:EN pass:EN we:EN want:EN sarlu:HI nd:EN ginni:EN pls:EN come:EN back:EN we:EN want:EN ipzn2:HI,sarlu nd ginni,come back,0.667,0.505
327,bhai bhagwaan ne tujhe achi popularity di hai biggboss ke baad ye aise baar baar apne songs ki promotions ke liye bhikmanga mat ban jaaya kar aisa lagta hai tu darrta hai kahin teri fan following naa zero ho jaaye,bhai:HI bhagwaan:HI ne:HI tujhe:HI achi:HI popularity:EN di:HI hai:HI biggboss:HI ke:HI baad:HI ye:HI aise:HI baar:HI baar:HI apne:HI songs:EN ki:HI promotions:EN ke:HI liye:HI bhikmanga:HI mat:HI ban:HI jaaya:HI kar:HI aisa:HI lagta:HI hai:HI tu:HI darrta:HI hai:HI kahin:HI teri:HI fan:EN following:EN naa:HI zero:EN ho:HI jaaye:HI,fan following,kahin teri fan following naa zero ho jaaye,0.441,0.565
10,aa gaya na apne idol wale form mein haan ab tera fc aur tera idol tere liye kuch to kar denge,aa:HI gaya:HI na:HI apne:HI idol:EN wale:HI form:EN mein:HI haan:HI ab:HI tera:HI fc:EN aur:HI tera:HI idol:EN tere:HI liye:HI kuch:HI to:EN kar:HI denge:HI,idol,tere liye kuch to kar denge,0.2,0.65
394,sirf maa ko hi respect krta h or dusre ladki k disrespect yehi sikha h kia lol k liye kisi ladki ko kuch hi bol dega chal tujhe bolna hi bekar h or sun mujhe dm or spam mt kia kr or gandi baat mt bolna samjha apne haad me rha kr,sirf:HI maa:HI ko:HI hi:HI respect:EN krta:HI h:EN or:EN dusre:HI ladki:HI k:HI disrespect:EN yehi:HI sikha:HI h:EN kia:HI lol:HI k:HI liye:HI kisi:HI ladki:HI ko:HI kuch:HI hi:HI bol:HI dega:HI chal:HI tujhe:HI bolna:HI hi:HI bekar:HI h:EN or:EN sun:HI mujhe:HI dm:EN or:EN spam:EN mt:EN kia:HI kr:EN or:EN gandi:HI baat:HI mt:EN bolna:HI samjha:HI apne:HI haad:HI me:HI rha:HI kr:EN,bolna,chal tujhe bolna hi bekar h,0.492,0.673
285,faltoo k kaam krte ho yrr tum log hbx aaj tak laumch nahi ki tum log khud apne pairo par kulhadi maarte ho pata nahi kaun ceo hai kaisa staff hai jo kachhuve ki chaal chal rha hai hbx cng variant should be launch tiago cng launch ho jana chahiye gha ab tak but nahi fuck of,faltoo:EN k:HI kaam:HI krte:HI ho:HI yrr:HI tum:HI log:HI hbx:HI aaj:HI tak:HI laumch:HI nahi:HI ki:HI tum:HI log:HI khud:HI apne:HI pairo:HI par:HI kulhadi:HI maarte:HI ho:HI pata:HI nahi:HI kaun:HI ceo:EN hai:HI kaisa:HI staff:EN hai:HI jo:HI kachhuve:HI ki:HI chaal:HI chal:HI rha:HI hai:HI hbx:HI cng:EN variant:EN should:EN be:EN launch:EN tiago:EN cng:EN launch:EN ho:HI jana:HI chahiye:HI gha:EN ab:HI tak:HI but:EN nahi:HI fuck:EN of:EN,staff,kaisa staff hai jo kachhuve ki chaal chal rha hai,0.398,0.487
